GEO Region,Price Category Code,Passenger Count
Europe,Other,22919
US,Other,16854
Europe,Other,2343
US,Low Fare,318
US,Low Fare,4667
US,Low Fare,5932
Europe,Other,10771
Canada,Other,18914
Asia,Other,14470
Canada,Other,12555
Mexico,Other,17657
Australia / Oceania,Other,621
Canada,Other,52
Mexico,Other,45
US,Low Fare,15686
US,Other,4639
Mexico,Other,2479
Europe,Other,12366
Asia,Other,16584
Central America,Other,4789
Australia / Oceania,Other,8925
Canada,Other,793
Asia,Other,5798
Mexico,Other,9232
Asia,Other,26033
Asia,Other,12314
US,Low Fare,236342
Canada,Other,12968
Mexico,Other,2978
Canada,Other,2048
Europe,Other,10898
Asia,Other,6302
US,Other,109025
US,Other,30939
Mexico,Other,5890
US,Other,18358
Asia,Other,9237
Europe,Other,7723
US,Low Fare,123798
US,Other,72323
Europe,Other,50367
US,Other,81168
US,Other,84856
Mexico,Other,2574
Mexico,Other,6539
Mexico,Other,7729
US,Low Fare,26926
Asia,Other,10358
Europe,Other,12992
Asia,Other,19116
US,Other,49
US,Other,152477
Canada,Other,293
Mexico,Low Fare,3359
Australia / Oceania,Other,3678
Asia,Other,22704
Europe,Other,861
Asia,Other,68237
Asia,Other,3360
US,Other,8803
US,Other,124922
Mexico,Low Fare,4091
Central America,Other,3796
US,Low Fare,19152
US,Low Fare,38490
US,Other,133818
Asia,Other,4133
US,Low Fare,10735
US,Low Fare,52756
Canada,Other,9638
US,Low Fare,22553
US,Low Fare,70427
US,Other,7441
US,Other,61729
Asia,Other,17259
US,Low Fare,23226
Europe,Other,18899
Canada,Other,1008
Asia,Other,5900
US,Other,6262
US,Low Fare,149964
Europe,Other,7129
Australia / Oceania,Other,2397
Asia,Other,5358
Canada,Other,11161
Europe,Other,22751
US,Other,35111
US,Other,23904
US,Other,312642
Canada,Other,12538
US,Other,22791
US,Other,19154
Canada,Other,9166
Asia,Other,72201
Canada,Other,13106
Europe,Other,5932
US,Low Fare,3210
US,Other,3158
Europe,Other,232
Mexico,Other,14774
US,Other,118123
US,Other,34403
Mexico,Other,8780
US,Other,8306
Asia,Other,14034
US,Other,72740
US,Other,421130
US,Other,58923
Europe,Other,19128
Canada,Other,13346
US,Low Fare,6680
Europe,Other,13721
US,Other,12699
US,Other,62178
Central America,Other,6839
Middle East,Other,14175
Australia / Oceania,Other,1165
Europe,Other,3251
Canada,Other,12757
Europe,Other,13172
Europe,Other,820
US,Low Fare,122
US,Low Fare,174524
Europe,Other,16144
Europe,Other,10576
Middle East,Other,10094
US,Low Fare,20218
Europe,Other,2904
Central America,Other,4360
US,Other,14693
US,Other,7063
US,Other,81444
Mexico,Other,13616
Asia,Other,7913
Europe,Other,7677
Asia,Other,6499
US,Other,4743
Canada,Other,3258
US,Low Fare,18199
Australia / Oceania,Other,9000
Middle East,Other,6010
US,Other,144864
Europe,Other,1723
US,Other,116509
Europe,Other,19448
US,Low Fare,38884
Europe,Other,38401
Europe,Other,1373
US,Other,17840
US,Low Fare,17453
US,Low Fare,122846
Asia,Other,17128
Asia,Other,3278
Asia,Other,9387
Europe,Other,13285
US,Low Fare,10607
US,Other,390363
Europe,Other,5044
US,Other,2450
US,Low Fare,1514
Mexico,Other,6032
Australia / Oceania,Other,3563
US,Low Fare,14195
Central America,Other,4216
Asia,Other,61952
US,Other,92264
Asia,Other,10914
US,Low Fare,6855
US,Other,6090
US,Other,153036
Europe,Other,10913
Europe,Other,19067
Canada,Other,10556
Asia,Other,4005
Europe,Other,20892
US,Other,68635
Central America,Other,7656
Mexico,Other,7410
Europe,Other,21632
Asia,Other,74469
US,Other,70074
US,Other,43024
Australia / Oceania,Other,5491
Europe,Other,19800
Europe,Other,365
US,Other,271
Europe,Other,7287
Europe,Other,20242
Mexico,Other,125
US,Other,37366
Asia,Other,20360
Asia,Other,7969
Asia,Other,8330
Mexico,Other,5499
US,Low Fare,148196
Asia,Other,10139
Asia,Other,3564
Europe,Other,5411
Asia,Other,18209
Asia,Other,13143
US,Other,6458
Australia / Oceania,Other,8140
US,Other,3611
US,Other,27946
Central America,Other,6612
Europe,Other,11023
Asia,Other,8787
Asia,Other,8425
Asia,Other,6251
US,Low Fare,148420
Asia,Other,15991
Mexico,Low Fare,4693
US,Other,49461
US,Other,16237
US,Other,20517
Asia,Other,5766
Canada,Other,40
Australia / Oceania,Other,1398
US,Other,399109
Middle East,Other,10154
Asia,Other,6819
Canada,Other,7163
Asia,Other,8092
Asia,Other,21118
Australia / Oceania,Other,6396
Middle East,Other,13438
US,Low Fare,3566
US,Low Fare,4001
Asia,Other,10875
Europe,Other,18482
US,Other,41571
Asia,Other,7579
Middle East,Other,8947
Europe,Other,8865
Mexico,Other,8581
Australia / Oceania,Other,8903
US,Low Fare,153869
US,Other,102287
US,Low Fare,86113
Asia,Other,15808
Australia / Oceania,Other,7208
Asia,Other,6113
US,Other,8784
Mexico,Low Fare,926
Mexico,Low Fare,482
Asia,Other,11536
Asia,Other,15806
US,Low Fare,16997
Europe,Other,14152
US,Other,2550
US,Other,286788
Canada,Other,10453
Europe,Other,11206
US,Other,13111
Asia,Other,2179
Asia,Other,9009
Middle East,Other,10584
Asia,Other,12222
US,Other,235570
US,Low Fare,18500
Canada,Other,3073
US,Low Fare,38491
US,Other,142258
US,Other,202631
Asia,Other,13862
Canada,Other,8901
Asia,Other,5068
US,Other,23893
Middle East,Other,8380
US,Other,54187
Canada,Other,9845
Australia / Oceania,Other,8976
Mexico,Other,21812
Australia / Oceania,Other,6389
Europe,Other,16969
Canada,Other,4553
US,Low Fare,160464
Mexico,Low Fare,5029
Mexico,Other,10924
US,Low Fare,24996
Australia / Oceania,Other,5392
US,Low Fare,52445
US,Low Fare,20875
Canada,Other,6838
Asia,Other,64148
Asia,Other,7816
Mexico,Low Fare,778
US,Other,85262
US,Low Fare,86
Asia,Other,7555
Europe,Other,20686
Europe,Other,19993
Canada,Other,8499
Asia,Other,6656
Mexico,Other,12237
US,Other,46523
US,Low Fare,10515
Mexico,Other,10516
South America,Other,2889
US,Other,1812
Europe,Other,517
Asia,Other,5352
Mexico,Low Fare,8003
US,Other,9489
US,Other,606402
US,Low Fare,129921
US,Other,24601
US,Low Fare,2207
US,Low Fare,4171
US,Other,13379
Asia,Other,11209
US,Other,44404
Asia,Other,4457
US,Other,233633
US,Other,5284
Mexico,Other,21290
Europe,Other,3870
Asia,Other,7683
Canada,Other,2619
Asia,Other,8720
Europe,Other,14493
Canada,Other,16992
US,Other,15862
US,Low Fare,8668
Australia / Oceania,Other,10156
Europe,Other,17784
Canada,Other,9777
Europe,Other,17103
Australia / Oceania,Other,8208
US,Other,125647
Europe,Other,10785
US,Other,260540
Canada,Other,4957
Europe,Other,18202
Asia,Other,17588
Mexico,Other,74
Asia,Other,3391
Europe,Other,10477
Mexico,Other,3211
US,Other,17373
US,Other,237314
Mexico,Other,17432
Australia / Oceania,Other,8033
Canada,Other,22508
US,Low Fare,2451
Mexico,Other,11768
Australia / Oceania,Other,415
Canada,Other,7828
Middle East,Other,8372
Australia / Oceania,Other,8097
Canada,Other,5787
Europe,Other,6901
Australia / Oceania,Other,1264
Mexico,Other,2991
Canada,Other,10493
Europe,Other,16469
US,Low Fare,43775
Mexico,Low Fare,2070
Asia,Other,8299
Asia,Other,9475
Canada,Other,1388
Europe,Other,23502
US,Other,506400
Asia,Other,1551
Asia,Other,13349
Asia,Other,6720
US,Other,91557
Europe,Other,9825
Europe,Other,862
US,Low Fare,18573
US,Other,151272
Europe,Other,5268
US,Other,4365
US,Other,224032
US,Other,8894
Asia,Other,9300
Mexico,Other,1504
Canada,Other,10856
Asia,Other,19317
Europe,Other,8717
Asia,Other,7225
Central America,Other,5072
Asia,Other,6063
US,Low Fare,325
US,Other,11309
Australia / Oceania,Other,3342
US,Other,9421
US,Other,1918
Australia / Oceania,Other,7031
Europe,Other,4333
US,Low Fare,10661
Europe,Other,20870
Asia,Other,6586
Asia,Other,13278
Canada,Other,12145
US,Low Fare,91652
Europe,Other,7998
US,Other,20139
Asia,Other,20108
Asia,Other,10712
Europe,Other,7490
Asia,Other,54239
US,Other,178
Asia,Other,3652
Australia / Oceania,Other,3026
US,Other,15539
Europe,Other,2125
US,Other,5630
Mexico,Other,6843
Asia,Other,6497
Canada,Other,11175
Europe,Other,19587
Middle East,Other,7524
US,Low Fare,7849
Australia / Oceania,Other,7886
Asia,Other,5509
US,Low Fare,67
Asia,Other,11538
Asia,Other,13887
US,Other,6431
Asia,Other,3511
Canada,Other,412
US,Low Fare,7823
Asia,Other,24110
US,Other,34548
Mexico,Other,13543
Asia,Other,4573
US,Other,196037
Mexico,Other,12328
Central America,Other,5843
Mexico,Other,5264
US,Other,142935
Central America,Other,5238
US,Other,67571
Canada,Other,24662
Canada,Other,3287
US,Other,175
US,Other,171551
Australia / Oceania,Other,11274
Mexico,Other,10000
Canada,Other,12289
US,Other,39287
Europe,Other,15561
Mexico,Other,1
Asia,Other,4465
US,Low Fare,131385
US,Other,102597
Asia,Other,4616
Asia,Other,12456
US,Low Fare,8198
Asia,Other,79890
Asia,Other,7448
Canada,Other,11239
US,Low Fare,5520
US,Other,6148
US,Other,51533
Canada,Other,3713
Europe,Other,23286
Australia / Oceania,Other,6428
Europe,Other,6550
Canada,Other,9754
Canada,Other,6655
Asia,Other,5751
US,Other,10243
Mexico,Other,9381
Middle East,Other,2470
Asia,Other,8217
US,Other,70220
US,Other,1349
Australia / Oceania,Other,7301
US,Other,136682
US,Other,19
Asia,Other,2521
US,Other,52
Europe,Other,20279
Mexico,Other,8491
Europe,Other,12615
Europe,Other,11761
US,Other,18914
Middle East,Other,7280
Canada,Other,8242
Mexico,Other,3332
US,Other,54167
Mexico,Other,7766
US,Other,31893
US,Other,65893
Mexico,Other,7477
Mexico,Other,9676
Canada,Other,19816
Europe,Other,31534
Mexico,Other,3293
Asia,Other,68861
Asia,Other,4715
US,Other,6437
US,Other,518
US,Other,57730
Mexico,Other,244
Europe,Other,1124
Canada,Other,8246
Europe,Other,2937
Australia / Oceania,Other,2458
US,Other,6018
US,Low Fare,3903
US,Other,82227
Asia,Other,7105
Europe,Other,27892
South America,Other,3396
US,Other,2370
US,Low Fare,86713
Middle East,Other,9642
Europe,Other,19818
US,Low Fare,41247
Canada,Other,18765
Canada,Other,10085
US,Other,12290
Asia,Other,8769
Asia,Other,8093
Asia,Other,13473
Canada,Other,6462
US,Other,142320
US,Other,36599
US,Other,15683
Canada,Other,10234
Europe,Other,18612
Asia,Other,9960
Asia,Other,29304
Asia,Other,6739
Asia,Other,13264
Asia,Other,4417
Asia,Other,6925
Europe,Other,6861
US,Other,70960
Australia / Oceania,Other,7576
Mexico,Other,7846
Asia,Other,6037
Asia,Other,6707
Asia,Other,12767
Asia,Other,16258
US,Other,17409
US,Low Fare,38186
US,Low Fare,28213
US,Other,5452
Australia / Oceania,Other,9227
Canada,Other,1308
US,Other,128225
US,Other,25991
US,Other,18929
US,Low Fare,101552
Australia / Oceania,Other,7467
Europe,Other,5951
US,Low Fare,118
US,Low Fare,26166
Canada,Other,14605
Asia,Other,13102
Mexico,Low Fare,3541
US,Low Fare,5939
Canada,Other,15184
US,Low Fare,46423
Middle East,Other,9391
US,Other,1081
US,Other,304090
US,Other,167195
US,Other,66155
Canada,Other,2050
US,Other,26750
US,Low Fare,65
US,Other,64784
US,Other,50491
US,Other,130184
Central America,Other,6749
Australia / Oceania,Other,10147
Canada,Other,8216
Canada,Other,4722
Europe,Other,7359
Australia / Oceania,Other,8828
Australia / Oceania,Other,6979
Asia,Other,25484
Asia,Other,13702
Asia,Other,12776
Australia / Oceania,Other,7418
Europe,Other,5362
Canada,Other,2069
US,Other,962
Asia,Other,6584
US,Low Fare,54503
Canada,Other,638
Europe,Other,17805
Australia / Oceania,Other,286
Asia,Other,9566
Canada,Other,10669
Europe,Other,13640
Asia,Other,16238
Australia / Oceania,Other,8419
Europe,Other,160
US,Other,48881
US,Other,505
US,Other,206378
US,Low Fare,4446
Canada,Other,4592
Europe,Other,19915
Canada,Other,9368
US,Low Fare,112533
Australia / Oceania,Other,4327
Australia / Oceania,Other,6145
Asia,Other,3993
Europe,Other,2316
Middle East,Other,6865
US,Other,3357
Canada,Other,54953
US,Low Fare,97846
Asia,Other,9377
Europe,Other,25167
Asia,Other,88649
Europe,Other,23064
US,Other,49043
Mexico,Other,6498
Asia,Other,22679
US,Low Fare,63593
US,Other,22801
Australia / Oceania,Other,6820
South America,Other,2821
Europe,Other,15731
Mexico,Other,10908
US,Other,43653
Asia,Other,79093
Mexico,Other,9425
Europe,Other,20978
US,Low Fare,63531
US,Other,40608
US,Other,63054
Canada,Other,15773
Europe,Other,8044
Central America,Other,6600
US,Other,3961
Mexico,Other,11526
Australia / Oceania,Other,8515
Asia,Other,8045
US,Low Fare,3915
US,Other,130718
US,Low Fare,109590
Asia,Other,5779
Europe,Other,7920
Mexico,Other,12041
US,Low Fare,128361
Europe,Other,9872
Middle East,Other,10356
Asia,Other,7163
Canada,Other,8092
US,Other,132066
Europe,Other,11987
Asia,Other,18147
Europe,Other,15163
Europe,Other,17227
Europe,Other,1659
Australia / Oceania,Other,4427
Europe,Other,6604
Canada,Other,7378
Asia,Other,4363
Asia,Other,8302
Asia,Other,11881
Canada,Other,11536
Europe,Other,25032
Mexico,Other,6667
US,Other,36083
Canada,Other,2000
Mexico,Other,27543
US,Low Fare,25576
Middle East,Other,2807
Asia,Other,4096
Mexico,Other,6694
Canada,Other,3688
Europe,Other,22462
US,Low Fare,480
Canada,Other,2179
US,Other,14462
Asia,Other,12517
US,Other,320370
US,Other,6186
US,Other,2771
Asia,Other,9498
US,Low Fare,176812
US,Other,155194
Mexico,Other,7176
Asia,Other,15581
US,Other,4678
Europe,Other,12127
US,Other,47307
Europe,Other,4197
Middle East,Other,9590
Asia,Other,12593
Mexico,Other,10780
Asia,Other,10556
Europe,Other,4494
US,Other,66135
US,Low Fare,270
US,Low Fare,6713
US,Low Fare,141269
Europe,Other,10498
Asia,Other,5273
US,Other,60104
US,Other,12886
Europe,Other,7900
Asia,Other,5448
Canada,Other,8425
Europe,Other,5728
Europe,Other,22766
Canada,Other,8795
US,Other,263089
US,Other,5661
Canada,Other,2267
Australia / Oceania,Other,7234
US,Other,156606
US,Other,236522
Asia,Other,8764
Canada,Other,5970
US,Other,5150
US,Low Fare,18632
Asia,Other,4515
Europe,Other,9997
US,Other,355
Europe,Other,20001
US,Other,35667
Asia,Other,10141
Asia,Other,7089
Mexico,Other,616
Europe,Other,30012
Middle East,Other,2976
US,Other,9933
Europe,Other,2336
US,Other,84871
US,Other,147565
Asia,Other,8772
Central America,Other,7031
US,Other,5493
Asia,Other,8669
US,Other,5525
Asia,Other,27352
US,Low Fare,34826
US,Other,3798
Australia / Oceania,Other,6698
Australia / Oceania,Other,1695
Europe,Other,4504
Canada,Other,32303
US,Other,3419
Australia / Oceania,Other,9816
US,Other,28746
US,Other,2631
US,Other,21779
US,Low Fare,10896
Australia / Oceania,Other,7597
Canada,Other,11802
Canada,Other,10274
Asia,Other,4408
Europe,Other,15899
Asia,Other,9376
US,Other,134649
Canada,Other,4867
Asia,Other,6222
Europe,Other,5265
US,Other,601
Asia,Other,3620
Europe,Other,16651
Asia,Other,19767
US,Low Fare,16129
Mexico,Low Fare,4173
Middle East,Other,8038
US,Other,6911
Asia,Other,6366
Asia,Other,7082
Europe,Other,4289
Asia,Other,6236
US,Low Fare,159694
Asia,Other,10126
US,Other,91287
Asia,Other,7276
Canada,Other,1979
Asia,Other,18637
Asia,Other,12507
US,Other,15597
US,Other,82809
US,Other,4339
US,Other,135069
US,Other,113345
Middle East,Other,11503
Australia / Oceania,Other,5192
Asia,Other,16589
Australia / Oceania,Other,9487
Canada,Other,5061
US,Other,66074
Australia / Oceania,Other,9789
Asia,Other,5861
US,Other,55189
US,Other,55673
Europe,Other,4608
Europe,Other,8239
US,Other,108537
US,Other,135972
Europe,Other,7504
Canada,Other,17109
US,Other,19100
US,Low Fare,23704
Middle East,Other,10267
Canada,Other,4335
Asia,Other,17328
Canada,Other,3765
Canada,Other,3633
Asia,Other,8957
US,Other,1530
Canada,Other,7555
Asia,Other,6838
Asia,Other,75305
US,Other,36420
Asia,Other,8934
Europe,Other,11841
Mexico,Other,8532
US,Other,85548
Asia,Other,16296
US,Low Fare,3804
Mexico,Other,5517
US,Other,5477
Asia,Other,10541
US,Other,17025
US,Other,2868
US,Low Fare,125747
US,Other,58385
Asia,Other,9628
Asia,Other,9638
Asia,Other,7195
Mexico,Low Fare,3887
Europe,Other,19984
US,Other,84254
US,Low Fare,20525
Middle East,Other,8133
Australia / Oceania,Other,8635
US,Other,27078
Asia,Other,5058
Europe,Other,5807
Australia / Oceania,Other,8037
Asia,Other,9021
Mexico,Other,6794
Asia,Other,8594
Australia / Oceania,Other,683
US,Other,247572
US,Other,60275
Asia,Other,7965
Asia,Other,5597
Central America,Other,4159
US,Other,370997
US,Other,13166
Asia,Other,3380
Mexico,Low Fare,912
US,Other,15861
Australia / Oceania,Other,12973
Asia,Other,11158
Middle East,Other,5876
Asia,Other,14339
Europe,Other,24234
Asia,Other,21487
Europe,Other,7638
Asia,Other,17572
Europe,Other,2215
US,Other,52157
Asia,Other,10833
US,Other,2409
Australia / Oceania,Other,2396
Canada,Other,9631
Europe,Other,4403
Asia,Other,8829
Asia,Other,17223
Canada,Other,39319
Asia,Other,9044
Europe,Other,11466
Canada,Other,36248
Central America,Other,62
Australia / Oceania,Other,312
Middle East,Other,3353
Asia,Other,13012
Europe,Other,12433
US,Other,423758
Mexico,Other,10916
US,Other,253
US,Other,265472
Mexico,Other,1222
Asia,Other,7075
US,Other,118663
US,Low Fare,158001
Europe,Other,7803
Australia / Oceania,Other,7608
US,Low Fare,56
US,Other,21763
Asia,Other,63783
Asia,Other,20389
Mexico,Other,33811
Asia,Other,77277
US,Other,369304
US,Other,9840
Europe,Other,42
Asia,Other,7819
Asia,Other,18582
Asia,Other,6321
Canada,Other,15519
Mexico,Other,3900
Australia / Oceania,Other,6346
US,Other,164272
Europe,Other,5297
US,Low Fare,5899
US,Other,63800
Middle East,Other,14733
US,Other,23001
Mexico,Low Fare,1593
US,Other,48314
Europe,Other,40837
Europe,Other,19142
Asia,Other,6398
US,Other,37219
Asia,Other,5941
Asia,Other,7154
US,Other,4141
US,Other,53820
Asia,Other,3258
Asia,Other,7182
US,Low Fare,66
Central America,Other,4257
US,Other,16664
Canada,Low Fare,1963
Europe,Other,8869
Europe,Other,6882
US,Low Fare,2637
Europe,Other,1464
Asia,Low Fare,188
Asia,Other,67609
Europe,Other,20155
Asia,Other,7094
Europe,Other,9064
US,Other,28047
Mexico,Other,9153
Australia / Oceania,Other,6644
US,Other,6402
US,Low Fare,52548
US,Other,25505
Australia / Oceania,Other,5687
US,Low Fare,40582
US,Other,128368
US,Other,331
Mexico,Other,23268
Asia,Other,5334
US,Other,8263
Asia,Other,4779
US,Other,16842
Canada,Other,3646
US,Other,17415
US,Other,166942
Asia,Other,8981
US,Other,10558
Canada,Other,5108
Europe,Other,8421
US,Low Fare,49205
Europe,Other,8146
Asia,Other,73858
Central America,Other,7459
US,Other,2190
US,Other,525
Canada,Other,3625
Australia / Oceania,Other,851
Asia,Other,10234
US,Other,49239
Asia,Other,17672
Europe,Other,20024
Australia / Oceania,Other,9181
Europe,Other,2002
Central America,Other,6235
Australia / Oceania,Other,18188
Asia,Other,6801
US,Other,127635
Mexico,Other,7242
Canada,Other,50271
US,Other,23767
Asia,Other,7080
US,Other,75150
US,Other,33321
US,Other,1817
Canada,Other,12767
Asia,Other,15200
Asia,Other,10295
Asia,Other,7397
US,Other,42443
US,Other,55699
US,Other,11650
US,Other,92421
US,Other,215
Asia,Other,21373
US,Low Fare,13080
Canada,Other,12179
US,Other,39867
Mexico,Other,3435
Europe,Other,3855
US,Other,306651
Mexico,Other,21191
Europe,Other,5667
Middle East,Other,11796
Europe,Other,6054
Europe,Other,1183
US,Other,33530
Asia,Other,7813
US,Other,135043
Europe,Other,12313
Canada,Other,2521
Europe,Other,16332
US,Other,50479
Europe,Other,9881
Canada,Other,10975
Asia,Other,7092
Canada,Other,10998
Mexico,Other,2959
US,Other,4843
Asia,Other,20549
US,Other,61412
Australia / Oceania,Other,13041
US,Other,109881
US,Low Fare,17331
Mexico,Low Fare,4847
Europe,Other,523
Central America,Other,5700
US,Low Fare,110443
Australia / Oceania,Other,5443
US,Other,3821
Europe,Other,3150
US,Other,11119
Europe,Other,9179
Asia,Other,10085
Europe,Other,7473
US,Low Fare,10770
US,Other,243227
US,Other,7964
US,Other,7222
Europe,Other,20596
Europe,Other,15705
Asia,Other,9743
Asia,Other,8923
Asia,Other,8615
Europe,Other,24109
US,Other,226191
Central America,Other,7908
Mexico,Other,3528
Europe,Other,1129
US,Other,124647
US,Other,138199
Europe,Other,6702
US,Other,51235
US,Low Fare,109898
US,Low Fare,34761
Europe,Other,14844
US,Other,388993
Europe,Other,4424
US,Low Fare,886
Mexico,Low Fare,1854
US,Other,110957
Asia,Other,6095
Asia,Other,5977
US,Other,124590
Asia,Other,9121
US,Other,23581
Australia / Oceania,Other,6762
Canada,Other,8045
US,Other,35245
US,Other,381602
US,Other,18611
US,Other,48593
Asia,Other,6547
US,Other,112403
Mexico,Other,5035
Mexico,Other,6175
Europe,Other,8587
Asia,Other,8677
Mexico,Other,13493
Mexico,Other,6061
Middle East,Other,9330
US,Other,38178
Europe,Other,4939
Canada,Other,18077
US,Low Fare,18286
Asia,Other,13554
Asia,Other,69501
US,Other,5472
US,Other,1787
US,Low Fare,16586
